target_id	length	eff_length	est_counts	tpm
GCF_000154365.1_ASM15436v1	6557758	6.55749e+06	41.0424	1.59885
GCF_000154385.1_ASM15438v1	3127263	3.127e+06	33266.6	2717.65
GCF_000154425.1_ASM15442v1	3102397	3.10213e+06	0	0
GCF_000154465.1_ASM15446v1	2550068	2.5498e+06	5049.01	505.839
GCF_000154505.1_ASM15450v1	3620575	3.62031e+06	19013.2	1341.6
GCF_000154565.1_ASM15456v1	3719238	3.71897e+06	3.03616	0.208552
GCF_000154825.1_ASM15482v1	2284653	2.28439e+06	0	0
GCF_000155205.1_ASM15520v1	2730345	2.73008e+06	0	0
GCF_000155815.1_ASM15581v1	4158670	4.1584e+06	1.04411	0.0641402
GCF_000155875.1_ASM15587v1	3239365	3.2391e+06	4.29395	0.338645
GCF_000155915.2_Lacto_jensenii_1153_V2	1737966	1.7377e+06	0	0
GCF_000156015.1_ASM15601v1	2483291	2.48302e+06	0	0
GCF_000156035.2_ASM15603v2	3864166	3.8639e+06	26.2459	1.7352
GCF_000156075.1_ASM15607v1	5489043	5.48878e+06	11.5509	0.537594
GCF_000156175.1_ASM15617v1	1804837	1.80457e+06	0	0
GCF_000156495.1_ASM15649v1	4617498	4.61723e+06	0	0
GCF_000156515.1_ASM15651v1	3887119	3.88685e+06	0	0
GCF_000156535.1_ASM15653v1	4384755	4.38449e+06	9.70707	0.565564
GCF_000156655.1_ASM15665v1	2417520	2.41725e+06	0	0
GCF_000156675.1_ASM15667v1	3053841	3.05357e+06	0	0
GCF_000157015.1_ASM15701v1	5487279	5.48701e+06	6.31945	0.294209
GCF_000157035.2_Bacteroides_sp_2_1_7_V2	5163602	5.16333e+06	22.2986	1.10322
GCF_000157075.2_Bact_sp_9_1_42FAA_V2	5614858	5.61459e+06	95.977	4.36678
GCF_000157095.2_Bacteroides_sp_D1_V2	5965949	5.96568e+06	45.7276	1.95808
GCF_000157915.1_ASM15791v1	3858283	3.85802e+06	3.2115	0.212646
GCF_000157935.1_ASM15793v1	3508593	3.50833e+06	2.00243	0.145804
GCF_000157955.1_ASM15795v1	3238371	3.2381e+06	10.5385	0.831382
GCF_000157975.1_ASM15797v1	3567748	3.56748e+06	14217.4	1018.06
GCF_000157995.1_ASM15799v1	3806625	3.80636e+06	23.3475	1.56691
GCF_000158075.1_ASM15807v1	6230781	6.23051e+06	198547	8140.51
GCF_000158335.2_Bact_dorei_5_1_36_D4_V2	5535188	5.53492e+06	33.4459	1.54363
GCF_000158515.2_Bacteroides_sp_4_3_47FAA_V2	5431515	5.43125e+06	342.733	16.1201
GCF_000158555.2_Erys_bact_D7_V2	3516300	3.51603e+06	42006.1	3051.91
GCF_000158655.1_ASM15865v1	3407776	3.40751e+06	2.01052	0.150725
GCF_000159215.1_ASM15921v1	1798398	1.79813e+06	4757.8	675.923
GCF_000159615.1_ASM15961v1	2035025	2.03476e+06	2613.65	328.131
GCF_000159875.2_Bact_sp_1_1_6_V2	6753495	6.75323e+06	45.8726	1.73522
GCF_000159995.1_ASM15999v1	2583249	2.58298e+06	21.1538	2.09208
GCF_000160035.2_ASM16003v2	3477654	3.47739e+06	2348.9	172.554
GCF_000160075.2_ASM16007v2	2042029	2.04176e+06	0	0
GCF_000160095.1_ASM16009v1	6639163	6.6389e+06	6.69247e+06	257515
GCF_000160115.1_ASM16011v1	2169067	2.1688e+06	17333	2041.59
GCF_000160135.1_ASM16013v1	2673424	2.67316e+06	0	0
GCF_000160635.1_ASM16063v1	2631262	2.63099e+06	0	0
GCF_000160675.1_ASM16067v1	1923388	1.92312e+06	1196.03	158.872
GCF_000162015.1_ASM16201v1	3081989	3.08172e+06	2.08013	0.172429
GCF_000162135.1_ASM16213v1	5210327	5.21006e+06	53.3584	2.61621
GCF_000162175.1_ASM16217v1	4892396	4.89213e+06	79.0899	4.12986
GCF_000162215.1_ASM16221v1	4453133	4.45287e+06	53.1194	3.04737
GCF_000162275.1_ASM16227v1	5327964	5.3277e+06	50.4696	2.41993
GCF_000162415.1_ASM16241v1	3996612	3.99634e+06	24.314	1.5542
GCF_000162455.1_ASM16245v1	3300637	3.30037e+06	123.125	9.53008
GCF_000162535.1_ASM16253v1	5723459	5.72319e+06	426.421	19.0333
GCF_000163055.2_ASM16305v2	2480279	2.48001e+06	32421	3339.53
GCF_000163655.1_ASM16365v1	5228876	5.22861e+06	45.1204	2.20445
GCF_000165775.1_ASM16577v3	2129233	2.12897e+06	440.088	52.806
GCF_000166035.1_ASM16603v1	2929041	2.92877e+06	1856.59	161.936
GCF_000174895.1_ASM17489v1	4575190	4.57492e+06	1.00068	0.0558756
GCF_000177015.3_Rumi_bact_D16_V2	3197225	3.19696e+06	77.342	6.18003
GCF_000178115.2_ASM17811v2	3008576	3.00831e+06	4011.42	340.634
GCF_000178835.2_ASM17883v2	4714237	4.71397e+06	0	0
GCF_000179595.2_ASM17959v2	6147681	6.14741e+06	0	0
GCF_000184945.1_ASM18494v1	3223504	3.22324e+06	52121.8	4130.85
GCF_000185385.1_ASM18538v1	2971978	2.97171e+06	1.00122	0.0860664
GCF_000185525.1_ASM18552v1	3030505	3.03024e+06	1.43489	0.120963
GCF_000185545.1_ASM18554v1	2910328	2.91006e+06	0	0
GCF_000185585.1_ASM18558v1	4587715	4.58745e+06	11817.4	658.054
GCF_000185605.1_ASM18560v1	4572247	4.57198e+06	8.37053	0.467693
GCF_000185705.2_Bilo_wads_3_1_6_V2	4391134	4.39087e+06	0	0
GCF_000185825.1_ASM18582v1	3255952	3.25568e+06	4287.03	336.377
GCF_000186105.1_Bacteroides_sp_3_1_40A_V1	5441639	5.44137e+06	116.563	5.47223
GCF_000187895.1_ASM18789v1	4421564	4.4213e+06	106.297	6.14164
GCF_000189595.1_Clos_symb_WAL_14163_V1	5313546	5.31328e+06	87.1303	4.18908
GCF_000189615.1_Clos_symb_WAL_14673_V2	4859813	4.85955e+06	12540.2	659.206
GCF_000190535.1_ASM19053v1	4392288	4.39202e+06	1.49532	0.0869725
GCF_000191545.1_ASM19154v1	2097786	2.09752e+06	8271.05	1007.32
GCF_000191805.1_Lach_bact_4_1_37FAA_V1	3058144	3.05788e+06	4365.78	364.716
GCF_000193395.1_ASM19339v1	2937589	2.93732e+06	52.5806	4.57285
GCF_000195315.1_ASM19531v1	2115681	2.11541e+06	0	0
GCF_000195635.1_ASM19563v1	4331243	4.33098e+06	0	0
GCF_000196175.1_ASM19617v1	3782950	3.78268e+06	5057	341.512
GCF_000205025.1_ASM20502v1	2832560	2.83229e+06	11336.6	1022.49
GCF_000205165.1_ASM20516v1	3790411	3.79014e+06	3.03834	0.204783
GCF_000209385.2_Lach_bact_2_1_46_FAA_V2	2218309	2.21804e+06	4393.1	505.957
GCF_000209405.1_Lach_bact_3_1_46FAA_V1	3093203	3.09294e+06	1.01585	0.0839021
GCF_000209425.1_Lach_bact_6_1_63FAA_V1	2723696	2.72343e+06	2.07742	0.194859
GCF_000209445.1_Lach_bact_9_1_43BFAA_V1	2841111	2.84084e+06	9.44278	0.849112
GCF_000209465.1_Lach_bact_F0167_V1	3280894	3.28063e+06	6.41247	0.499323
GCF_000210575.1_ASM21057v1	3651632	3.65136e+06	2.19501	0.153566
GCF_000210615.1_ASM21061v1	1664821	1.66455e+06	0	0
GCF_000212375.1_ASM21237v1	2186370	2.1861e+06	1443.71	168.703
GCF_000214785.1_ASM21478v1	2354108	2.35384e+06	86530.5	9390.85
GCF_000218365.1_Bacteroides_sp_1_1_30_V1	6443478	6.44321e+06	20457.6	811.084
GCF_000218385.1_Lach_bact_1_4_56FAA_V1	3228062	3.22779e+06	1.00571	0.0795936
GCF_000218405.2_Lach_bact_3-1-57FAA_CT1_V1	7698274	7.69801e+06	232.595	7.71854
GCF_000218425.1_Lach_bact_5_1_57FAA	3337630	3.33736e+06	67.7096	5.18274
GCF_000218445.1_Lach_bact_1_1_57FAA_V1	2911398	2.91113e+06	2.28004	0.200075
GCF_000218465.1_Lach_bact_2_1_58FAA_V1	3438856	3.43859e+06	1967.02	146.131
GCF_000220255.1_ASM22025v1	3049096	3.04883e+06	56.8856	4.76631
GCF_000224595.1_Prevotella_sp_C561_V1	3999168	3.9989e+06	19.697	1.25827
GCF_000224615.1_Prev_oulo_F0390_V1	2789273	2.78901e+06	8.59131	0.786905
GCF_000224655.1_Bilophila_sp_4_1_30_V1	4474403	4.47414e+06	0	0
GCF_000225345.1_ASM22534v1	3592125	3.59186e+06	14.5703	1.03624
GCF_000225685.1_Erys_bact_2_2_44A_V1	4967302	4.96703e+06	6.59467	0.339163
GCF_000225705.1_Coll_tana_YIT_12063_V1	2482646	2.48238e+06	0	0
GCF_000225745.1_Dorea_form_4_6_53AFAA_V1	3827192	3.82692e+06	16.1648	1.07903
GCF_000231275.1_Alis_indi_YIT_V1	2851148	2.85088e+06	0	0
GCF_000233455.1_Clos_citr_WAL_17108_V1	6625683	6.62542e+06	70.5455	2.72
GCF_000233955.1_ASM23395v1	4233635	4.23337e+06	4.06235	0.245134
GCF_000234055.1_Prev_hist_F0411_V1	2987821	2.98755e+06	27.1987	2.32565
GCF_000234115.1_Prevotella_sp_F0323_V1	2589139	2.58887e+06	3.02098	0.298091
GCF_000234155.1_Clos_clos_2_1_49FAA_V1	5457458	5.45719e+06	303.529	14.2083
GCF_000235445.1_John_igna_ATCC_51276_V1	2673212	2.67294e+06	4.01735	0.383939
GCF_000235505.1_Clos_hath_WAL_18680_V1	5655590	5.65532e+06	3797.46	171.533
GCF_000236865.1_ASM23686v1	2355268	2.355e+06	0	0
GCF_000237085.1_ASM23708v1	4897678	4.89741e+06	9759.13	509.046
GCF_000238055.2_Oribacterium_sp_ACB1_V2	2470620	2.47035e+06	0	0
GCF_000238075.1_Oribacterium_sp_ACB7_V1	2515400	2.51513e+06	1.00293	0.101864
GCF_000238215.1_ASM23821v1	3405521	3.40525e+06	22.8533	1.7144
GCF_000238635.1_Subdol_sp_4_3_54A2FAA_V1	4206257	4.20599e+06	113.4	6.88746
GCF_000238695.1_Tannerella_sp_6_1_58FAA_CT1_V1	3844340	3.84407e+06	2537.12	168.602
GCF_000238835.1_ASM23883v1	2854247	2.85398e+06	1883.84	168.619
GCF_000239295.1_ASM23929v1	3817029	3.81676e+06	2.00056	0.133897
GCF_000242155.1_Lach_bact_7_1_58FAA_V1	5624605	5.62434e+06	3.06336	0.139136
GCF_000242195.1_Erys_bact_21_3_V1	4404127	4.40386e+06	0	0
GCF_000242235.1_Lach_bact_ACC2_V1	2308731	2.30846e+06	1.01062	0.111835
GCF_000242315.1_ASM24231v1	2940335	2.94007e+06	4.7097	0.409212
GCF_000243015.1_Prev_macu_OT_289_V1	3134677	3.13441e+06	155516	12674.5
GCF_000243215.1_Odor_lane_YIT_12061_V1	3753871	3.7536e+06	3.00646	0.204606
GCF_000245055.1_ASM24505v1	4587685	4.58742e+06	0	0
GCF_000255615.2_ASM25561v3	3554854	3.55459e+06	0.170703	0.0122677
GCF_000259235.1_ASM25923v1	1607594	1.60733e+06	1033.99	164.333
GCF_000261025.1_ASM26102v1	2699447	2.69918e+06	12.3709	1.1708
GCF_000262545.1_ASM26254v1	2520268	2.52e+06	69.109	7.00562
GCF_000265365.1_ASM26536v1	3734239	3.73397e+06	2427.21	166.054
GCF_000270085.1_ASM27008v1	1787941	1.78767e+06	0	0
GCF_000270225.1_ASM27022v1	2339907	2.33964e+06	417.825	45.6203
GCF_000273035.1_Bact_dore_CL02T00C15_V1	6011678	6.01141e+06	1463.56	62.1937
GCF_000273055.1_Bact_dore_CL02T12C06_V1	5998401	5.99813e+06	1197.03	50.9803
GCF_000273135.1_Bact_frag_CL05T12C13_V1	5273038	5.27277e+06	2.62333e-05	1.27095e-06
GCF_000273155.1_Bact_frag_CL07T12C05_V1	5430567	5.4303e+06	59.9372	2.81958
GCF_000273175.1_Bact_nord_CL02T12C05_V1	5707938	5.70767e+06	0	0
GCF_000273195.1_Bact_ovat_CL02T12C04_V1	7881220	7.88095e+06	17.4221	0.564721
GCF_000273235.1_Bact_saly_CL02T12C01_V1	5782390	5.78212e+06	3.1657	0.13986
GCF_000273295.1_Bact_vulg_CL09T03C04_V1	4900819	4.90055e+06	28059.6	1462.68
GCF_000273315.1_Bact_xyla_CL03T12C04_V1	6056503	6.05624e+06	33.7503	1.4236
GCF_000273725.1_Bact_cacc_CL03T12C61_V1	5479379	5.47911e+06	1.11854	0.0521498
GCF_000273765.1_Bact_frag_CL05T00C42_V1	5279656	5.27939e+06	69.6577	3.37053
GCF_000273785.1_Bact_unif_CL03T00C23_V1	4915533	4.91527e+06	22226.6	1155.15
GCF_000283575.1_ASM28357v1	4470632	4.47036e+06	0	0
GCF_000285855.1_ASM28585v2	4174293	4.17403e+06	12453.1	762.141
GCF_000296385.1_Clos_bact_OBRC5-5_V1	2897917	2.89765e+06	106317	9372.79
GCF_000296465.1_Barn_inte_YIT_11860_V1	3433886	3.43362e+06	6868.69	511.016
GCF_000297695.1_Bact_frag_HMW_610_V1	5523440	5.52317e+06	5.58618	0.258368
GCF_000297735.1_Bact_frag_HMW_615_V1	5358663	5.3584e+06	168.223	8.01979
GCF_000297755.1_Bact_frag_HMW_616_V1	5416824	5.41656e+06	3.5158	0.165811
GCF_000304195.1_Bact_thet_CL09T03C10_V1	5097828	5.09756e+06	1.06694	0.0534676
GCF_000307265.1_ASM30726v1	3079134	3.07887e+06	0	0
GCF_000307345.1_Para_merd_CL03T12C32_V1	4918405	4.91814e+06	6.44694	0.334862
GCF_000307375.1_Para_john_CL02T12C29_V1	4613871	4.6136e+06	0	0
GCF_000307395.1_Para_gold_CL02T12C30_V1	6690850	6.69058e+06	51.6823	1.97329
GCF_000307435.1_Para_dist_CL09T03C24_V1	5323526	5.32326e+06	64656.4	3102.75
GCF_000307455.1_Para_dist_CL03T12C09_V1	5056092	5.05582e+06	14.4891	0.732087
GCF_000307475.1_Paraba_sp_D25_V1	5157457	5.15719e+06	13.8141	0.68426
GCF_000307495.1_Para_merd_CL09T00C40_V1	4448933	4.44867e+06	0	0
GCF_000311925.1_ASM31192v1	3135278	3.13501e+06	0	0
GCF_000312145.1_ASM31214v1	3985509	3.98524e+06	368.124	23.5967
GCF_000312305.1_ASM31230v1	3935669	3.9354e+06	59.308	3.84979
GCF_000312405.1_ASM31240v1	1980034	1.97977e+06	0	0
GCF_000312445.1_ASM31244v1	2530960	2.53069e+06	2.05033	0.206965
GCF_000318095.2_ASM31809v2	2552597	2.55233e+06	0	0
GCF_000318195.2_ASM31819v2	2853240	2.85297e+06	4.50924	0.403755
GCF_000318215.2_ASM31821v2	2101405	2.10114e+06	0	0
GCF_000327285.1_ASM32728v1	3757966	3.7577e+06	1.0602	0.0720741
GCF_000331715.1_ASM33171v1	1719222	1.71895e+06	0	0
GCF_000331995.1_ASM33199v1	2974400	2.97413e+06	1646.86	141.452
GCF_000332875.2_ASM33287v2	2772521	2.77225e+06	2.81632	0.259515
GCF_000333275.1_ASM33327v1	7354396	7.35413e+06	0	0
GCF_000333595.1_ASM33359v1	7250797	7.25053e+06	0	0
GCF_000345685.2_ASM34568v2	1657051	1.65678e+06	0	0
GCF_000349885.2_ASM34988v2	2970010	2.96974e+06	302.54	26.0242
GCF_000364265.1_Para_sp_ASF519_V1	6862554	6.86229e+06	26760.9	996.194
GCF_000365025.1_ASM36502v1	2768871	2.7686e+06	0	0
GCF_000371405.1_Clos_clos_CM201_V1	5586639	5.58637e+06	11.2188	0.513013
GCF_000371445.1_Clos_hath_12489931_V1	6849058	6.84879e+06	262417	9787.91
GCF_000371485.1_Clos_clos_90B1_V1	5533323	5.53306e+06	0.0769689	0.00355355
GCF_000371505.1_Clos_clos_90A8_V1	5927768	5.9275e+06	43.9224	1.8929
GCF_000371525.1_Clos_clos_90A7_V1	6158990	6.15872e+06	246.726	10.2338
GCF_000371545.1_Clos_clos_90A6_V1	5970714	5.97045e+06	38.8942	1.66414
GCF_000371565.1_Clos_clos_90A4_V1	5821070	5.8208e+06	394.035	17.2928
GCF_000371585.1_Clos_clos_90A3_V1	5467540	5.46727e+06	48.1737	2.25087
GCF_000371605.1_Clos_clos_90A1_V1	5769412	5.76914e+06	112.007	4.95961
GCF_000371645.1_Clos_bolt_90B8_V1	6449631	6.44936e+06	192.419	7.62156
GCF_000371665.1_Clos_bolt_90B7_V1	6398393	6.39813e+06	4.66934	0.18643
GCF_000371685.1_Clos_bolt_90B3_V1	6479900	6.47963e+06	34.8337	1.37329
GCF_000371705.1_Clos_bolt_90A9_V1	6367638	6.36737e+06	3975.17	159.481
GCF_000371725.1_Clos_bolt_90A5_V1	6394149	6.39388e+06	0	0
GCF_000373705.1_ASM37370v1	2435798	2.43553e+06	10.0037	1.04925
GCF_000373885.1_ASM37388v1	6088819	6.08855e+06	0.501557	0.0210435
GCF_000374365.1_ASM37436v1	4917961	4.91769e+06	723.885	37.6028
GCF_000374505.1_ASM37450v1	3864953	3.86469e+06	5062.66	334.64
GCF_000374585.1_ASM37458v1	3618276	3.61801e+06	2384.54	168.364
GCF_000378065.1_ASM37806v1	2311948	2.31168e+06	7.83655	0.865984
GCF_000379925.1_ASM37992v1	2516243	2.51598e+06	5001.24	507.79
GCF_000379945.1_ASM37994v1	2214169	2.2139e+06	0	0
GCF_000379965.1_ASM37996v1	2648729	2.64846e+06	8.74773	0.843751
GCF_000381365.1_Bact_saly_DSM_18765_V1	5310180	5.30991e+06	0	0
GCF_000382385.1_ASM38238v1	3312720	3.31245e+06	333.244	25.6995
GCF_000382445.1_Bact_mass_DSM_17679_V1	4565124	4.56486e+06	8.50759	0.476093
GCF_000382465.1_Bact_sp_HPS0048_V1	5967118	5.96685e+06	0	0
GCF_000383295.1_ASM38329v1	3173747	3.17348e+06	0	0
GCF_000384195.1_ASM38419v1	2052769	2.0525e+06	0	0
GCF_000391985.1_Ente_faec_9731349-1_V1	2609713	2.60945e+06	1.00267	0.0981571
GCF_000396085.1_Ente_faec_B1933_V1	3244496	3.24423e+06	0	0
GCF_000396285.1_Ente_faec_B2867_V1	3275785	3.27552e+06	2.00095	0.156052
GCF_000398925.1_Buty_pull_1_20_V1	3299677	3.29941e+06	0.000155178	1.20145e-05
GCF_000403155.2_Bact_thet_dnLKV9_V1	6217541	6.21727e+06	0	0
GCF_000403175.1_Bact_unif_dnLKV2_V1	4820642	4.82037e+06	15594.3	826.414
GCF_000403195.1_Bact_mass_dnLKV3_V1	5448827	5.44856e+06	24881.5	1166.56
GCF_000403215.1_Lach_bact_A4_V1	6789392	6.78912e+06	1.47733	0.0555874
GCF_000403235.1_Bact_vulg_dnLKV7_V1	5112044	5.11178e+06	55396.5	2768.36
GCF_000403255.1_Lach_bact_3-1_V1	5051779	5.05151e+06	2.41959	0.122358
GCF_000403275.1_Lach_bact_28-4_V1	4223464	4.2232e+06	22386.8	1354.14
GCF_000403295.1_Lach_bact_M18-1_V1	5780472	5.7802e+06	0	0
GCF_000403315.2_Lach_bact_A2_V1	5200731	5.20046e+06	0	0
GCF_000403335.2_Lach_bact_COE1_V1	4846787	4.84652e+06	0	0
GCF_000403355.2_Ente_caec_B7_V1	2943456	2.94319e+06	55.3318	4.80252
GCF_000403395.2_Anae_bact_G3_V1	3515307	3.51504e+06	2.00648	0.14582
GCF_000403435.2_Osci_bact_1-3_V1	4430625	4.43036e+06	2.00188	0.115428
GCF_000403455.2_Dore_bact_5-2_V1	5890170	5.8899e+06	4.16082	0.180461
GCF_000403475.2_Lach_bact_3-2_V1	4376253	4.37599e+06	2896.44	169.084
GCF_000403495.2_Lach_bact_10-1_V1	4509229	4.50896e+06	2591.13	146.8
GCF_000403825.2_Para_gold_dnLKV18_V1	7066526	7.06626e+06	56.4509	2.04077
GCF_000404205.1_ASM40420v1	1752910	1.75264e+06	0	0
GCF_000410615.1_ASM41061v1	4872600	4.87233e+06	0	0
GCF_000410995.1_ASM41099v1	2093335	2.09307e+06	2.13277	0.260299
GCF_000411335.1_Copr_sp_HPP0074_V1	2968416	2.96815e+06	0	0
GCF_000411355.1_Copr_sp_HPP0048_V1	2782572	2.7823e+06	5.15991	0.473751
GCF_000413355.1_Prev_oral_HGA0225_V1	2849342	2.84907e+06	0	0
GCF_000422625.1_ASM42262v1	3010092	3.00982e+06	13926.7	1182
GCF_000423925.1_ASM42392v1	4699949	4.69968e+06	0	0
GCF_000423945.1_ASM42394v1	4438653	4.43839e+06	23137	1331.66
GCF_000423965.1_ASM42396v1	4016587	4.01632e+06	0	0
GCF_000423985.1_ASM42398v1	4652154	4.65189e+06	17.8193	0.978527
GCF_000424005.1_ASM42400v1	3270730	3.27046e+06	8504.01	664.243
GCF_000424085.1_ASM42408v1	3583067	3.5828e+06	9.36202	0.667513
GCF_000424105.1_ASM42410v1	2870195	2.86993e+06	0	0
GCF_000424125.1_ASM42412v1	4574212	4.57394e+06	60.7924	3.39524
GCF_000424145.1_ASM42414v1	5124193	5.12393e+06	2.0339	0.1014
GCF_000424165.1_ASM42416v1	4146136	4.14587e+06	1.26678	0.0780546
GCF_000424265.1_ASM42426v1	4251263	4.251e+06	1.01835	0.0611956
GCF_000424285.1_ASM42428v1	4177469	4.1772e+06	359.418	21.9799
GCF_000424305.1_ASM42430v1	2911997	2.91173e+06	0	0
GCF_000424325.1_ASM42432v1	4940638	4.94037e+06	4.16368	0.215293
GCF_000424345.1_ASM42434v1	3593198	3.59293e+06	11.3597	0.807664
GCF_000424365.1_ASM42436v1	4090603	4.09034e+06	553339	34557.7
GCF_000424385.1_ASM42438v1	4588108	4.58784e+06	1.34405	0.0748376
GCF_000424405.1_ASM42440v1	4662821	4.66255e+06	2963.44	162.362
GCF_000424425.1_ASM42442v1	4315820	4.31555e+06	13808.7	817.387
GCF_000424445.1_ASM42444v1	3783693	3.78343e+06	3.02619	0.204326
GCF_000424465.1_ASM42446v1	3366557	3.36629e+06	1.00893	0.0765634
GCF_000424485.1_ASM42448v1	4276262	4.27599e+06	10.3346	0.617402
GCF_000424505.1_ASM42450v1	3909739	3.90947e+06	1.00184	0.0654622
GCF_000424525.1_ASM42452v1	3794955	3.79469e+06	1.00796	0.0678546
GCF_000424545.1_ASM42454v1	3871498	3.87123e+06	1.0033	0.0662054
GCF_000424565.1_ASM42456v1	4739360	4.73909e+06	10.306	0.555528
GCF_000424585.1_ASM42458v1	3813103	3.81284e+06	0	0
GCF_000424605.1_ASM42460v1	3245329	3.24506e+06	0	0
GCF_000425525.1_ASM42552v1	4094978	4.09471e+06	0	0
GCF_000426305.1_ASM42630v1	3262818	3.26255e+06	32651	2556.53
GCF_000426505.1_ASM42650v1	4624209	4.62394e+06	0	0
GCF_000427365.1_ASM42736v1	2879996	2.87973e+06	0	0
GCF_000428565.1_ASM42856v1	6674374	6.67411e+06	3.88225	0.148595
GCF_000429145.1_ASM42914v1	3782895	3.78263e+06	0	0
GCF_000429285.1_ASM42928v1	3785558	3.78529e+06	25222	1702.13
GCF_000430565.1_ASM43056v1	3156646	3.15638e+06	15.9195	1.28841
GCF_000439065.1_ASM43906v1	2563092	2.56282e+06	8.96465	0.893566
GCF_000439125.1_ASM43912v1	6081676	6.08141e+06	1.51018	0.0634362
GCF_000455285.1_Sm_AP9	3434690	3.43442e+06	0	0
GCF_000466485.1_ASM46648v1	4814665	4.8144e+06	41.6878	2.21197
GCF_000466505.1_ASM46650v1	3563424	3.56316e+06	1.00603	0.0721254
GCF_000466565.1_ASM46656v1	3570664	3.5704e+06	528.559	37.8172
GCF_000467795.1_ASM46779v1	2330424	2.33016e+06	335.978	36.8331
GCF_000467815.1_ASM46781v1	2243847	2.24358e+06	1472.66	167.677
GCF_000467835.1_ASM46783v1	2279991	2.27972e+06	300.233	33.6426
GCF_000467855.2_ASM46785v2	2151206	2.15094e+06	0	0
GCF_000467875.1_ASM46787v1	2688897	2.68863e+06	6989.87	664.126
GCF_000467955.1_ASM46795v1	2241998	2.24173e+06	361.955	41.2462
GCF_000467975.1_ASM46797v1	2303412	2.30314e+06	300.66	33.3477
GCF_000467995.1_ASM46799v1	2214127	2.21386e+06	91354.9	10541.3
GCF_000468015.1_ASM46801v1	3075517	3.07525e+06	0	0
GCF_000469425.1_ASM46942v1	3579134	3.57887e+06	2380.53	169.918
GCF_000469445.2_ASM46944v2	3582875	3.58261e+06	4.13253	0.294665
GCF_000469565.1_ASM46956v1	2691388	2.69112e+06	0	0
GCF_000473955.1__oprFasNSB1	3413347	3.41308e+06	5.75888	0.431027
GCF_000482365.1_ASM48236v1	2240039	2.23977e+06	0	0
GCF_000484655.1_ASM48465v1	4510558	4.51029e+06	29.6287	1.67811
GCF_000487995.1_Muci_scha_ASF457_V1	2319560	2.31929e+06	0	0
GCF_000493455.1_LhCIRMBIA951V1	1900902	1.90063e+06	584.718	78.5887
GCF_000493555.1_LhCIRMBIA101V1	2061722	2.06145e+06	112893	13989.6
GCF_000498675.1_ASM49867v1	1887251	1.88698e+06	12300.6	1665.22
GCF_000503975.1_SJD2	2330240	2.32997e+06	336.801	36.9263
GCF_000507785.1_Rumi_lact_CC59_002D_V1	3051982	3.05171e+06	2.06812	0.173119
GCF_000507805.1_Rumi_gnav_CC55_001C_V1	3177336	3.17707e+06	10.4164	0.837533
GCF_000512915.1_ASM51291v1	3076856	3.07659e+06	1.01962	0.0846608
GCF_000515315.1_ASM51531v1	3715751	3.71548e+06	14906	1024.85
GCF_000518765.1_ASM51876v1	3581768	3.5815e+06	2.0031	0.142873
GCF_000519985.1_ASM51998v1	4872910	4.87264e+06	172.828	9.06071
GCF_000525675.1_ASM52567v1	3006992	3.00672e+06	0	0
GCF_000531655.1_E7	4214386	4.21412e+06	0	0
